vid_id,is_turkey
ZYze8q72FT8,2.05616e-06
2m3lcde7WNI,3.5638374e-07
0nfvljVJo14,0.00031548928
FKChDiQQ6uo,0.9642902
zOkH1PgKlnk,0.00023015667
sIumcUApZN0,0.18640053
tZSBFkTrfPo,0.9999958
gnUtSG7wD4U,2.468561e-05
s81NFqjqYis,0.99999976
tlrbGBZJFi4,0.40240917
--sIMPsphRI,0.9999198
eORQVKEEP-I,0.002937462
ERr5MnuOy4E,0.0008761833
ju1sNgklH2M,0.0001311753
B1OYsV_Y85Q,0.13858671
XPD0WgFfzXA,1.1219465e-06
BF7sh0Ugn-8,4.4191836e-10
ng6q1klBoSk,4.7201542e-08
Uu3aYu8h8KY,0.7829969
5id-y8MCVH8,1.0
d0VnBP36O9w,0.7195227
K5v8nJ7_A4Y,0.9999951
JXuT6EkFcoU,0.009786925
6Tv6Fl3zeHM,0.86974263
Sgo3iJvWzaE,0.00082185824
N3KLEZQa4h4,0.98320824
slFRHUHoadw,0.9998912
JPAQdPvP2dI,0.0014609251
IB1Ryi-SA6g,0.5652808
tA0tFeiW0DI,1.0
jLTxmaVmVSc,3.4401822e-13
fhDrZf9QZOk,0.0004766322
Vj5bi80uPuY,0.9999888
-2TDIQvBy6s,1.0
SxThhN6OH9g,0.9886683
p0spFPUQ6wI,1.3636746e-06
PHlxk8gVbzA,0.9998985
4bkhAlgw-44,0.00010292639
BqTAW7c8QlE,0.96930635
1U32Qq3w8S0,0.9965043
WaRNp7DL-mc,2.4569575e-19
Y_y9SQ7U6Kc,1.8018664e-12
5xWN3hFGfxg,0.9999957
hAukn8dWZ2M,0.27279773
nVpU4g6jWu8,0.78873247
7hzbwHgtOaY,0.7390645
grcTexblerg,1.0321388e-08
t7TzRna5fS4,2.1783335e-05
j8UVfQjK9Tg,4.8434435e-06
YudutNqoRWQ,0.00020748208
6LRQ3IAn5uk,3.2776722e-08
ARwr6Uyq9lk,1.190558e-05
z-ZsxyWX8qs,0.99997795
7xI6rK0Siv4,0.0007573153
E8pqau9WdT8,0.012352722
UO5G1J06PKg,0.9921278
SqTd3KJndFY,0.00068691926
kD090VcrKjI,2.028938e-06
5HrA9jB7zrU,1.50589185e-05
zAyqw9x3Bp8,1.0
_YIr1VrAZIU,0.0024105257
c4_AaYfdxMI,2.4675504e-07
OAv8M6JffT0,0.001183826
v3h_4fbY8SI,0.00061414996
g_Z2w6mvjbA,0.020603824
KWX9cmLH6NI,0.9999998
Rx55i0IvDoM,2.4230634e-05
uZkDsB1blm4,4.5279416e-11
7cQgkB5dilE,2.3966047e-07
lLdaRlWf2GU,0.99948025
aOwuwy7VZKE,4.8576514e-11
LzxWO9WEgNg,0.9952452
8HAXIPzqpOg,0.99997157
cuBsjHHg5jE,0.012929153
Gm9mhMg5fys,0.97591746
gN3_uXTUbNw,0.68371487
o11EnyVjT3s,0.12017741
Klhc6APAS7A,0.9999993
4hCbu731GqA,0.048892185
TWXTQWx3q-s,1.0290742e-05
c0CcqlqwyRI,0.9999981
NcONXUDh5Vo,1.7434035e-08
DrI_lsVHdIU,2.2166982e-05
1PzuHLQzyfQ,1.0
YcgL5Pz5BSA,0.025444234
acr9RUaO2io,8.187455e-09
ooQEv0TkgnU,2.3688335e-05
CTIbTg9FQks,1.1577758e-07
AGRcfesAhDI,0.0011061197
J3GKypR2a7E,0.99999994
JLO6Bn_L3pA,0.99997807
W13DqrxBm9s,0.0001527966
oGgoiKCyeH8,0.99910396
F4zFH99tQkw,0.35930315
egChkSgroA4,0.9999769
xWs3njVJ9Zw,4.751059e-07
DJC1vdVJUn4,0.021170402
ZSjJ0Wop4m0,2.5626683e-05
k2ehUNirfP0,1.4770311e-06
i3cQ0amXtCw,9.9261044e-05
ScNLWuogqpI,0.9999796
WCeiVNDg4pY,1.5957254e-07
zMTikzGfrws,0.000382843
0Mu7Q66ojvY,0.000561628
ZLSBdvmtuLM,1.0
DK1i1jKd0l8,0.999665
ETOorNNFxFw,0.00049942743
RTPvz6DEWXc,0.010911838
sKglR9n1aFg,1.4635266e-07
tcli3RyxCsc,6.753278e-08
bpDicRIWZH4,0.9999945
2cIiXSCDTlw,4.167791e-07
Pk8W4jz9kPs,1.3214441e-06
ehhMjlXEkNA,0.9999998
-0fOTY1jBhQ,0.8855931
SbThlufJzp4,0.998733
J5sSgdJIU5g,0.6548244
DDzZsupfFbk,5.5793385e-05
dKR01PEdsN4,0.006383277
hTnQNEYSrAE,2.0187896e-10
UqpgzTeqZUU,3.3772e-06
ubt4wZTuWvw,0.0042984467
aRZMQEFsvek,0.9999969
MY3NZD4F2us,1.0
37ey8VFjqX0,0.9995844
1neC7OSHueA,2.2786458e-05
WXq3kj6Av-A,3.831067e-06
YU1T92otSY0,0.007729399
wDPhumUQLIo,0.0040040226
-hlEMlNWUPg,0.14078698
qXQb2pOtOrY,0.0012619765
TaMyZBtIbls,2.106603e-12
IEpswDTC1CA,0.99998975
qyBYm0gQ02w,0.99997485
AtiDw5r8sYA,0.9999982
ZU-zJHTAUt8,0.9999992
0MYkf5Kw78s,0.98933244
y8WZHaNzyxg,0.0043145665
i6NCYLRcB3c,0.9997928
4gzbc0BReek,0.9638726
lVNuPwIXlRE,0.9999398
tqMZ7xMB5AU,1.8512403e-12
B2T7zDpOBKw,0.9994641
6Ch2m_uN1cg,0.9999997
lpwx62dVdjc,2.0894193e-09
KZvdxCXpMcY,1.0331697e-06
Yb2Gk-EeKUs,0.99973434
ILXnLrVlySY,5.874808e-07
qwRE6uoA1ZY,5.702836e-07
CiPkt1ekb_E,0.99861336
ITTlr3peK38,6.3312946e-05
s8oh4kDYt3E,1.1478621e-08
5cjYO9272BY,0.99999994
WcmqC_52404,2.0745349e-05
nxYQfmxiF-8,0.0067470465
mzKUqN4vH3k,1.2115174e-11
vbjKftKNUv0,8.170412e-06
oLPMHyDKQnQ,4.1500023e-08
7o2eDzobS3s,9.541774e-09
4jDqaqqvLVQ,0.99585915
OXwG4LoZ3CM,0.99997705
5-Eu5QrzGag,3.8352087e-07
E7yWNxBA0NY,9.366015e-14
0ccK49fwj1o,0.9695081
EcSUGDDLKqo,1.3197843e-10
qkXBnjfbIR0,0.99998856
qy3LAwRuo6k,1.0
mXVEv8g2y8o,0.99336565
Z1zOTX3uKcw,0.00015597863
BTyukY7Tb-U,1.5971683e-06
_Ya9PYJRLmU,0.8245203
uM2D-7BcDPY,1.6360593e-06
iaskbAjwh4w,0.77570206
v_MHmB23Qes,0.9999863
FjEhvn-gzS8,0.0012333262
9-zp7DOUSa4,0.9182403
GcVPsstt6lQ,0.99111193
76kVWkYoaKc,2.0944075e-12
xswGyvlMvJQ,5.8901155e-11
CWk_lxDRXZg,0.047260735
nhBOCaPnrE0,0.0014298714
UvZq4ApsVNo,0.98659956
KwV6rzffSLo,0.9999994
oUlNqkYKRmA,3.3050669e-09
ZatGvtKsLPI,1.0747119e-06
32Xc593-NII,0.0011931168
ctp5OzU0I4c,1.0
hcfj5h_bGWI,0.0007610317
NrrbHWpROFM,1.0009731e-08
iMSMvQWI2P4,7.0092996e-05
wFftnwMmMiA,0.9999921
4WpbCiW4YZ0,1.0
XTm2n99n6aM,1.8409311e-05
6TKsKTkl9jA,0.00031575345
OxbHUMFOxnk,0.010378369
pYrPT2l-CQM,0.027107831
U-_urtiBVvQ,0.9995086
cjwLaIZUw4o,0.003057929
C6stse_AFpQ,0.98379403
fqC3qK22QZg,0.99942935
vViUmqUrww8,0.9999461
FxhFiPaJdFY,0.27717406
j5KYXEYkoPA,8.0668926e-08
2GfCAtKutOA,0.9999995
7pPocr-Pfto,1.3282221e-07
XrdUXZ1icBc,0.9999491
AH2YEmKENLk,0.0057050553
259QGi4PNAc,0.90490395
hOfRuSw28l4,5.5759825e-05
4ymnL9Y1A9Y,1.6180982e-10
EOzdp31eHtc,0.00012656892
VkQxJl99gfg,0.9993535
WlUSFD1qM_Y,0.9995914
4eOIP-P4HXQ,4.428711e-05
i1Ppn7Zq_zc,0.0035717916
kmvs4OZDqFM,3.2205159e-09
cUWjUGy_y0M,2.395038e-09
U6eIWvDKllk,0.55556333
7CyRRHgz9E4,0.96709
gQby3qzwwQw,0.9912058
-RRJMkzuqlQ,4.2351043e-05
c7XLVNd99fU,1.6609299e-06
ofcOcZ4a99U,8.047406e-08
ql3B5vv-B-g,0.99998146
5eihlm59U4Q,0.00020604885
qDV4D9cqmAA,0.00025620984
Urx-eh-6YLg,3.4975926e-08
pcSMEG5Wdqg,0.009112091
hN7T9y4m3qg,0.94672126
krkLDF073_k,0.99982584
CrWiG7dvZIg,0.052083507
iaGeGqCEsJI,0.0002605486
Y2s64LfemLc,0.0004574934
toUZY1lkDKc,0.00014491196
aT3b4INWCAo,0.16760477
zyYa2-HKxDE,0.99998087
RhJr22ddzPM,0.99999964
Rl8gLsg7d_0,2.442071e-06
JyqYZ-UTG7w,0.13394806
UxcXLU1xnw4,0.9959071
_8TpsohGbQQ,9.537571e-05
VKvB5dwL9Qg,0.99944097
n98PCxRsvwE,0.99997526
EQTeF8RWoMg,0.99999774
LzHKfeV8_IE,1.0
bUTY_c6S3VI,1.6608771e-10
M5ZRPPe34R0,8.1037244e-05
R3SiRmZLFhc,8.871388e-05
tPbEeh6nzLg,0.9999988
2FGfxOMZoK4,0.99990064
FyrUn8i_pH8,1.495633e-08
Rfv4A38BkcY,0.28316277
8oYnpbB4HsE,0.9758912
K3r7NucjGTE,0.9897495
OTSNSA1XO1E,0.020395802
c9-ilanl8dg,0.46269357
dfD7GGotexs,1.0
Mrs-siZmviU,0.005901167
89AAdV4lkag,0.9999998
zy1pgd3eIOk,0.0011935533
4oliV6d_kN4,6.602675e-06
EIR2KR7Qt2k,1.247807e-06
g-t2t6oBmrI,0.034688134
GnlIJBRz3JI,5.3319614e-08
Auc5nWhuA8Q,3.4164495e-05
maUHK05OFy0,1.0
mhfbL1nF32g,0.002368019
C8I8uxb1Veo,4.572706e-07
Z-gZSzl9uX0,0.82160205
EodzL5d9A78,0.99999976
D_fChPuvQnM,2.9134694e-07
BqBRvhsVNKM,0.9923061
OvJ8Cgu-xbY,1.5423385e-08
1LknL4xMO3M,0.00014740883
nZ-9wCYr698,1.9323875e-07
S-NJ5GMSmvc,5.6970304e-05
ub1tbOjpSvs,0.68196887
kPeuZwlaSkY,4.374307e-19
d3nNOkKIBbQ,7.840623e-08
TIX77_ZSboY,0.20891409
Wfzv-cabWLU,5.2768282e-05
UrEcuHTzO3A,0.027916566
flJI_IW5-jM,0.014964556
Y9d_QPFIyWE,0.99942356
up_pFUwhlOU,1.3938917e-05
rz-K_ts17Oc,0.9999975
hq5YMyeny84,0.002427511
_Yl5QJ5FbMU,0.9952109
L4UMBsZwk-Q,5.5715965e-08
c0-asX2FuPk,0.13483852
l9yKYfvWMB4,0.9999994
VFKg_VX0nf8,0.9999936
-l1eztcQKAw,0.003679021
9R4qwSl7u2A,0.9996285
OpaVr92qexM,0.99704766
Yxp6ClbMlhE,2.6714994e-10
t8aqk9cM-FQ,3.128816e-09
70oARHTT63c,0.9997802
Fihamhv6TJo,8.2523957e-07
FHkt1s21eVA,0.013362073
onNydeX34wk,0.81600875
THSEWtET5cQ,0.9791029
C3b8jerdX2A,0.99766874
wAFz-WuuJ4o,0.99382824
oMmqKfmiDC0,0.0046236506
YEJ38Kh27N4,0.32776973
g2Fq2-zUaO4,0.7393135
bdCPo2GAXSE,0.9668706
IN2OKigCe8c,0.999939
VYfk9AY59dE,3.6560772e-11
htmuNeT0_8M,0.99999994
p32OC97aNqc,0.108385585
Mtb2lUNEykI,8.442094e-11
KcWPqFhrna0,1.1632727e-08
kY9d7K4MXDw,4.484019e-06
R-dggjvgR_w,1.0
Dm6_T2Atzuk,5.144321e-08
FJmnucB-Wik,0.99850786
ObLV4-Sfkyg,0.8884881
VR-u1SD3HEs,0.98659134
P4OF57vJwUg,0.9869627
eqOD_60nLOI,7.891023e-06
Jwo-2ljdpXk,2.034367e-06
riUy1sJqgvM,1.0
Xh8WqnBt8E4,0.749951
jBG8qw_2KvE,4.2084097e-10
Z4Cp4bSTwFQ,0.0044353227
iwZ28tzXKRk,0.86563706
fZpo0Y14UwU,0.00045007872
STIRV-ZBOSw,0.9593416
XuGaYYdtZEc,0.00010704423
6yRsPPALSE0,0.9998453
qEGAx0gxer4,1.1925292e-06
en3jgnO6Pxs,0.9996986
ZkbMZSs9SkM,0.7240678
ns0EvV1hd_g,2.5526528e-09
Qpy_z8mnBBE,0.99970573
ajoJp0eo6Kk,0.06095254
KGTL8rFxk_c,0.055139083
cdhpPQr5xnU,0.99999356
AaApDRI2C1o,0.9999992
8ILx05DE7XE,4.1017147e-06
4UAq0hu3CA8,3.7173464e-07
Fn94fVXSch0,2.743727e-12
aHQ42pgXh6E,1.0
STrTdm1cUCE,0.18311429
UEfewQ0-YCM,6.7553384e-07
fCOGueSYxME,0.014218375
_OOCcxvETVg,0.9996046
c8iyYjvNgmo,0.04150991
GXAnvxEGiTA,0.5377662
UZdqjHxo9o0,1.0
zIyB8-aKSfI,0.05558007
byb8WjknZxw,0.39070016
J9ZQcJJBmj4,2.6773215e-09
QxzevgLLaMI,3.3990846e-09
X0LJpGBl0tE,0.99999624
AyTKILuAzDc,1.0
1QqZNlkUkN4,0.99999446
3gVPJ9R6tA8,0.013837719
Aa0FU2EIMZ4,0.99913913
LuRuBVqk61A,0.9821407
1uyZNb7V7Bs,0.97874963
Iatpqn_pV1k,0.8585334
KenV2bIQf1o,0.0146162
HEYApdJDltQ,3.6721037e-14
HV8TdUaplzI,0.0013537575
A0OoUDy1et4,1.0
bgYoWcUZmDM,2.0974558e-06
OkA989YdFIg,0.004087138
RJ44KbKJek0,0.9999983
iDQOcUIz5PQ,0.9972415
qxgJKGq6uwA,0.4123512
wc-L04HbsvM,0.9636239
Df9PxGUwi9Q,3.961617e-14
zFROQ9U4kuE,0.00013540543
ryLauoALvuM,0.58224595
V0JWJOp2u2Q,5.756441e-05
IMMwnXIhEIc,0.00011362528
P7BUo5gWeDE,0.99999994
hSBFPqu6kpQ,0.15630955
WTRH2JIPnd0,0.99982345
NlcoTbqLOaw,0.4765681
zFx-7l_jUPs,1.8669668e-06
B_VbEZndKwA,0.9999999
A89nsi8jvx0,0.99999505
qKJNKr7rXWk,4.054131e-05
0DPHC547TJ8,0.13668811
_D4kTqhXfew,0.018590035
Y0-F3Q-39Sg,0.92107135
QM-II8gdFCc,6.441518e-05
zI5SOz-vTZ8,0.030209566
pNOBs3c8Cz0,0.99974734
El3h3rjQdWM,0.9891347
W4zX2_hpNOU,2.0646091e-06
_4doKDSYLvs,0.9998156
zv1ySnEmWwY,0.00020809806
MVDR9JeJA6o,0.99999726
CwZbOyP1ep0,2.2578911e-07
XQXjJ353Yho,0.7992493
XNUFx1nSs3k,0.0033224511
B8X__kC0pjI,0.99879
CV7DLq1wN0A,0.09411938
aADZSIo4BuA,6.833438e-06
BzqwqyvW_wM,0.9887663
Mf5ytSQBg1A,0.92563736
Tqd7YTwQAWs,0.00050477294
qIIUZUHMpao,2.5550437e-07
rKW8_GrRAzQ,0.0024201563
13AMLEH6qXU,6.6672584e-08
G_QyUROU9cE,0.8879476
FRLV9WnpnuQ,0.0030319213
BCe-NWZEOVM,2.0554385e-06
Ih7sLCzExYU,0.9999706
SL30gbU5F3I,0.025114676
35TJzkXuJ1w,8.385416e-05
EKMXyhAK_VI,9.015455e-15
VWRn3YRHGAM,4.256355e-06
Do47Ww6pxvY,0.99999434
XwhhEtyGMzM,0.028801462
nVlmth89WQA,0.07543988
AocPl31STvQ,3.4894183e-06
I04PFDkq0Cw,1.0
GMf18ghyXMY,3.531509e-10
AGsqLzdDniw,1.4934814e-06
mrLnNUCJ34A,4.2083243e-06
KQ5BON0vnIU,0.9999735
gARmdkNnzGE,0.077385515
a_8hdvvXGN8,1.4859005e-19
WdGkP2ID5S4,0.999995
lpwGlmTnPTs,4.2719034e-10
DxmbqryhlGU,5.1208055e-05
AKZrCAcK1EQ,0.97856814
uA8Q7O20utA,0.99892104
XFMoSsad3YI,9.435588e-10
tqWABeEX7Bg,3.9047016e-14
E_k_YuELbYw,0.00071659527
EMw8pNpJLlA,1.0974299e-09
pbVghRdZCxY,5.1414117e-06
Q4bL65-Ef2g,1.0
LaVpG4TENr4,0.99997836
86PXZd6Qt9I,2.8304845e-05
B9skA5Rp2Sc,1.6648343e-06
hMrESrAMqk0,0.5129044
N_Hd5Ld_4Ms,6.5992367e-10
QaNfXjnGcG8,3.0769145e-09
Wtcq4hUciM0,0.035270914
frNeSUlR8ZI,0.9999162
TJrJev6Ec2o,6.219101e-05
Wxa36SSZx8o,2.1041067e-05
NzfJh_JrKHI,1.9633326e-05
Wq04Kly8t-w,1.459848e-11
dwemIEZ1VP4,0.9614322
YWpQDMEu2qc,0.9835294
Jq4Pt1d1ZFo,0.004466316
Lphn5qUNRoA,0.9999659
-tv06vl4t5A,1.0
luUp1v1wJoI,4.0248324e-06
YJL4vEW0s0I,1.0157495e-05
3fDjNipMPEQ,6.10584e-12
Fu0NCH62iVI,0.9952215
JRaTGGl71U8,0.9999999
Ujy8TOYFqb4,0.20498055
Mag1V-yRrF0,0.9617246
uu50XVcVmdc,0.030325076
P1-oIS_YByw,5.179904e-08
GD8ojWJjv-A,0.74319
vFlJzIeTPrs,2.7647326e-07
E8LTVpTVHIU,0.9983255
AiF3tOMHqUc,2.0826216e-11
1L7xiSWQU4w,0.036804087
eQiossnV_E4,0.025094943
_bjCXk9GP1Y,5.0016435e-14
x-09y2AK5hA,0.99985313
jzSfx_iO63Y,5.6280744e-05
TQMQvgurnRw,0.0014330592
B9doP1IgE54,3.656136e-13
bPatTVFJyU8,0.18059956
fQGQN4uZs5E,2.2429257e-08
mSTHICFPkv8,9.873038e-07
Dvap8uNqh2g,0.8642974
Lb30PEc6a70,0.0011564832
9jkiIoHQ-Og,0.9999997
cY6KAjqmoaY,0.19361217
oOeikG4XSsE,2.1311422e-20
rmOLDsHfnvw,0.0002510094
vzJOMUqQMPo,1.1252508e-07
tthkQZPufLk,0.64275837
MMry-wMfBkc,1.36288065e-08
6xlV_D4yJDc,0.0023683999
3B0WbwAkByI,0.00057640154
P--7sSuEa5k,0.9999626
DiV7Z_THBpc,2.323667e-09
JBsin8hJecY,0.0005382977
OsvvjkfATWM,1.0
_NDbOte9tZY,5.203152e-09
4pUiO6uQU40,0.14639492
ZXyJOxosVRo,0.81610143
dWnTyIPNI-A,0.6197742
N0Xy2WLz_9I,0.0050773793
GvhlKpLarQQ,0.012796391
7FHHtRuAz0s,0.016353967
AkjSEMJ28hE,0.019923117
yBVehT0fx1U,0.0038740751
QYcO_NK8gPs,2.284903e-07
QMCypkZl2po,1.5617554e-06
F-VDKvUhuLE,0.99440026
IqAuy_6ja28,1.0
KvCk1wsB9IA,3.5715473e-06
NZMncbs1FuM,0.9789602
_IjVZ50LcxE,1.0093591e-07
80itAq6TeMM,0.966944
0vw9f02o1UU,6.4005716e-09
sNY_6diMbXs,2.6671728e-06
vOW14j6EH70,0.99794143
t4-jusa4zPg,0.99989635
MHYfT3OaznM,1.4422284e-06
mn3JTlQG3Ic,0.028699249
uOu5aalETFo,9.095261e-07
qjD9cE9hE5Y,4.6619076e-07
6o_34a_o_1s,0.9999963
XVx-ocj-wJU,3.0430945e-07
5k6EjPymsRc,0.99999964
Nvw17Sd1lLM,0.9999338
BgKa3BtRf9s,0.99996555
Z2ktexkRb4w,0.99986213
_4HKv8Mhqyw,6.8738016e-05
5-2SGJBJptg,0.52148694
jwTDBf7WFDA,6.4174436e-08
I4asti_Iils,0.9877223
kInl1lquBpA,0.9990414
DjKIMh7V1Qg,0.096599706
41kvpjQn3fU,1.907949e-11
Zl40BEeqlk8,8.033255e-07
CHidPgKcFfY,1.4320211e-08
p0jO4Dqcl54,0.96630013
VCp0lCRH7Ok,0.99999654
M6EbDwxBn_U,0.032360073
Lp6-CQJc6GU,1.1005101e-07
tngZDnTdpZ0,0.00011448436
RJ_sTc5HSUg,1.0
ZomI3Zh6oOQ,0.99988365
k3j5DnOikVA,0.9762498
KZ0LNN7p0qw,0.99999994
SYW7v21e5Lk,0.00018479305
cuzhajQfvrw,3.1638143e-09
WWbOVIhEgUM,0.057711583
E1mDqBvQPJQ,1.0
1n_PXw2Q51U,0.0010471307
7QGlX9E-8k8,3.521698e-08
0IP8Gg6l5oU,0.8924945
VCPACYIYqbI,0.0937283
gHVLCrARoxk,0.99956805
7M698v3jXC0,1.3161457e-08
Pk7kwh8X45c,2.1787567e-09
I7vb32VzyYU,0.9988916
m85-T4oTeMY,4.7677826e-09
95MSkigqNQE,2.425547e-11
W77s6g96F5g,0.9999443
f6eR6eLvaIg,1.0
JBT_qsKqTJM,0.00067642314
6lkDEwWnwkI,0.29755545
6Pwu0YH6UhA,2.117363e-08
Lw0fjxEQMnU,0.8611375
nvBGbgar9lY,3.2925138e-07
IR5_Cpi79-g,0.7953613
oKuNRxVKhtE,1.0
UvqewMAOuTo,2.56098e-06
H9nKSRtcxiY,0.9999989
PFIhrEx0IX8,0.9999998
0XNTAx0B8G0,0.8896195
9klYVZBdgWk,0.99633545
912jzpxfVAA,3.7322582e-14
TkszD5aatCA,1.0
Jiv5wECdVi4,0.9999968
3uGtVmyc7BQ,0.9997977
AQeTPIThMhs,2.240915e-06
9gzIxXMkRuM,0.99768203
i_OQTHZmkRE,1.4557498e-06
variDaE3fys,2.5866912e-05
Kw5Lg825pM4,0.9999952
iK9t1zYxPqk,0.30793524
Lu9fYcc6O14,1.3137146e-07
_15dlj2QVmI,5.652016e-07
pLObOvNq6pg,0.9995981
QQzwyoU2EhM,2.4982686e-05
Y6-EXl7Njzg,0.0022929155
Aa2MuuhTthg,6.3993997e-09
_uwH519BK68,0.9999434
