vid_id,is_turkey
fbWtQ2GWKDk,0.6884260337293115
1dH-lZ8TNLU,0.9982486747046495
PMVia-zf_3I,0.9999235405864473
JviwO9Zj7OU,0.08767947260661216
G6HAixRtRKA,0.9222587962158928
tXsDL6DpBYM,0.05915757150689461
DbHZZt5lRy0,0.12421464456943775
Bjf6zcZXTCY,0.10655521328966198
Pz8w3ZDCD3w,0.9881389805958327
Z8-hoaD2zN4,0.004411537101364817
ZiLrtELgMMY,0.1281817547136315
NryjtBZZIHs,0.0006023657770823268
bzjimtt3rGk,0.8392643748305384
mVRE2rICraI,0.0005906589071063989
wsVx_nQXv3c,0.01812878988751055
Dxhl3YQ0d7A,0.09648729925142828
9si5vOH8bJU,0.0012524123552751596
TRlqJ1JJylc,0.9973001568471517
oowTjWgAi4A,0.9962071004565224
Ui1oGt8MlJA,0.0005689852848367516
fIXziy4uYao,0.5139164497094939
ddbIpqxNADc,0.9111870252082739
X8LsD1x5Ot8,0.9999043951263036
HAS6G7Uq4Oc,0.9914239548985355
hOT8MRkReAM,0.9898717949259389
q84yP8KZGhw,0.9999926159429575
GJC2EcC73vs,0.001480851675338788
DLLWOFquoB0,0.02137747645191679
FL_v2PhMd9Y,0.17562975222608687
6PD-aHrl0ME,0.00040451574969234286
3HqpH4c_kn8,0.9773294021773579
IH0Hswbh7KA,0.4649091703430339
ZD1RKeEkKmI,0.006589623523869118
_JkYH257o2c,0.9955211143934253
KXINjeZKQ6Q,0.9944846532013419
Q3xRKT6koZU,0.9555419966765739
BTTJ9-MRcYU,0.9960387665278838
bv-D6HE5lIs,0.01334335533829607
UBnuXvoVclc,0.21032269486051125
hLV0CNMNm_g,0.0033698171726346416
E0CaC-gyAuo,0.20363639683044815
tXt1qr-rE7U,0.1465460337318109
hwa8-_avXeU,0.001782407622509118
JTI3fR5ipko,0.9999953129767518
C4lC-fS1_aA,0.20952142794123563
4Fq83h_zrFY,0.09458223137856162
c3ksYeOPU4I,0.9975986827118972
t9MMldUrBag,0.002101164682989441
r6hA0ZG76_4,0.0007115300501359671
uqvAwXNZrsA,0.14966969709057593
0JmwhBQgF2k,0.9923041482466097
UxDEeFutnw0,0.996618357354204
eR3r2cnzb1g,0.0009019556333124382
lkeAY5br9E4,0.006650252200831569
Sx2O_jKPQ-4,0.23846505139412244
K51wC0WjvJs,0.9932724258118749
6jeKcfkacNA,0.9959494511289875
PgiVYe0HbNg,0.0010894917240341227
8kkYR1s6r8E,0.03398437241096102
4QD-qgn9Z6w,0.8501221486586975
5TOCsNGJ_FE,0.013336212284435234
PIYGqo2AOGg,0.5866398450447785
TM9rc0zFmTc,0.001946091778013248
AfkrehNyBXU,0.012787977350241076
bnJP3pWTgyg,0.993025338864119
ZYze8q72FT8,0.001549060099124113
2m3lcde7WNI,0.007340406036250186
0nfvljVJo14,0.26743502391768337
FKChDiQQ6uo,0.9678563278120348
zOkH1PgKlnk,0.013220436255688882
sIumcUApZN0,0.09353396868394578
tZSBFkTrfPo,0.9910327925516167
gnUtSG7wD4U,0.0024920232006689813
s81NFqjqYis,0.9942269320721947
tlrbGBZJFi4,0.2699137909201381
--sIMPsphRI,0.9142842633152056
eORQVKEEP-I,0.009987489262133449
ERr5MnuOy4E,0.02399650803918735
ju1sNgklH2M,0.004456731022937953
B1OYsV_Y85Q,0.19775858680020605
XPD0WgFfzXA,0.000712771847490818
BF7sh0Ugn-8,0.0009880818679928699
ng6q1klBoSk,0.003633558492716043
Uu3aYu8h8KY,0.3502394585581901
5id-y8MCVH8,0.9952512022312291
d0VnBP36O9w,0.1033692258011792
K5v8nJ7_A4Y,0.999048221990301
JXuT6EkFcoU,0.0935718948191498
6Tv6Fl3zeHM,0.8428088348585181
Sgo3iJvWzaE,0.013011943854038113
N3KLEZQa4h4,0.9756487724443929
slFRHUHoadw,0.9980835208576985
JPAQdPvP2dI,0.014189538749915399
IB1Ryi-SA6g,0.4259426026669839
tA0tFeiW0DI,0.9937624603857661
jLTxmaVmVSc,0.008456962839469567
fhDrZf9QZOk,0.012393446891974405
Vj5bi80uPuY,0.9771990692110111
-2TDIQvBy6s,0.985523141459317
SxThhN6OH9g,0.9334780742845654
p0spFPUQ6wI,0.0016179459959104504
PHlxk8gVbzA,0.9857346046412032
4bkhAlgw-44,0.0028647113097351098
BqTAW7c8QlE,0.9816175972211307
1U32Qq3w8S0,0.9971605441045881
WaRNp7DL-mc,0.010589444506171468
Y_y9SQ7U6Kc,0.010122711143180923
5xWN3hFGfxg,0.9909609287936529
hAukn8dWZ2M,0.0570104598955774
nVpU4g6jWu8,0.24584601290923358
7hzbwHgtOaY,0.7323319106938353
grcTexblerg,0.0004044677403161279
t7TzRna5fS4,0.0036754098117830827
j8UVfQjK9Tg,0.001784259170348581
YudutNqoRWQ,0.02867769161221864
6LRQ3IAn5uk,0.002505510029647863
ARwr6Uyq9lk,0.21142084535261757
z-ZsxyWX8qs,0.9989319594329046
7xI6rK0Siv4,0.01277533461335724
E8pqau9WdT8,0.0422818215698665
UO5G1J06PKg,0.9586530253053507
SqTd3KJndFY,0.15754097884613613
kD090VcrKjI,0.007849288560861908
5HrA9jB7zrU,0.002825485341141072
zAyqw9x3Bp8,0.9695130508848575
_YIr1VrAZIU,0.019819039110644497
c4_AaYfdxMI,0.00885013995251147
OAv8M6JffT0,0.013863082085686639
v3h_4fbY8SI,0.0036244788761456356
g_Z2w6mvjbA,0.020353565469704925
KWX9cmLH6NI,0.9999913254246602
Rx55i0IvDoM,0.0012844372287659461
uZkDsB1blm4,0.00017355375204789104
7cQgkB5dilE,0.0016210372620300332
lLdaRlWf2GU,0.993457890160063
aOwuwy7VZKE,0.0008010841450911208
LzxWO9WEgNg,0.975937437533541
8HAXIPzqpOg,0.9977937178084301
cuBsjHHg5jE,0.03631173231057553
Gm9mhMg5fys,0.9385522317932102
gN3_uXTUbNw,0.6135193114076294
o11EnyVjT3s,0.157985305949923
Klhc6APAS7A,0.9986169888072778
4hCbu731GqA,0.08773656623388594
TWXTQWx3q-s,0.0026548053409536886
c0CcqlqwyRI,0.9986324177352436
NcONXUDh5Vo,0.0004352486049636722
DrI_lsVHdIU,0.0019878121518913734
1PzuHLQzyfQ,0.8850860030631231
YcgL5Pz5BSA,0.022386376566430825
acr9RUaO2io,0.00026200678878090736
ooQEv0TkgnU,0.004465812515122961
CTIbTg9FQks,0.0741004328699073
AGRcfesAhDI,0.007430599635543801
J3GKypR2a7E,0.9976641470373924
JLO6Bn_L3pA,0.9997092026041263
W13DqrxBm9s,0.007910734757526124
oGgoiKCyeH8,0.9985814919489548
F4zFH99tQkw,0.7052064786800026
egChkSgroA4,0.995147297040645
xWs3njVJ9Zw,0.0008717068076082316
DJC1vdVJUn4,0.034141387303903266
ZSjJ0Wop4m0,0.002564269499517552
k2ehUNirfP0,0.0011942930038860559
i3cQ0amXtCw,0.0010002179886621214
ScNLWuogqpI,0.9944420995869634
WCeiVNDg4pY,0.0009628087873542006
zMTikzGfrws,0.014382174794806588
0Mu7Q66ojvY,0.004958847853939757
ZLSBdvmtuLM,0.9956236465624626
DK1i1jKd0l8,0.9577256462685687
ETOorNNFxFw,0.01580470979501235
RTPvz6DEWXc,0.030693406415531838
sKglR9n1aFg,0.0017158403968674642
tcli3RyxCsc,0.0007574210246801941
bpDicRIWZH4,0.9992664546903309
2cIiXSCDTlw,0.012814364077752164
Pk8W4jz9kPs,0.0016595347917325158
ehhMjlXEkNA,0.9915118635207878
-0fOTY1jBhQ,0.8263409011320035
SbThlufJzp4,0.9951741088514728
J5sSgdJIU5g,0.8498411839282254
DDzZsupfFbk,0.013007917475796292
dKR01PEdsN4,0.08908227266600283
hTnQNEYSrAE,0.0029777153648226657
UqpgzTeqZUU,0.0007065097472604169
ubt4wZTuWvw,0.05087733321293371
aRZMQEFsvek,0.9998149184782301
MY3NZD4F2us,0.9999808803181862
37ey8VFjqX0,0.9777418863610136
1neC7OSHueA,0.0012652420302187348
WXq3kj6Av-A,0.001435366854877874
YU1T92otSY0,0.036060911277574076
wDPhumUQLIo,0.021444644403311817
-hlEMlNWUPg,0.11002467853754178
qXQb2pOtOrY,0.007332487105228883
TaMyZBtIbls,0.00020209487894536554
IEpswDTC1CA,0.9999113216178577
qyBYm0gQ02w,0.9839327382098344
AtiDw5r8sYA,0.9940046515608281
ZU-zJHTAUt8,0.9933957003295333
0MYkf5Kw78s,0.943552802554892
y8WZHaNzyxg,0.03340313198885317
i6NCYLRcB3c,0.9668410538476166
4gzbc0BReek,0.9225012911176481
lVNuPwIXlRE,0.9979540993948639
tqMZ7xMB5AU,0.0008725747558414788
B2T7zDpOBKw,0.9907568317172506
6Ch2m_uN1cg,0.97406653145386
lpwx62dVdjc,0.001285385665431888
KZvdxCXpMcY,0.0019026877061023293
Yb2Gk-EeKUs,0.997312016590828
ILXnLrVlySY,0.0012915223742624303
qwRE6uoA1ZY,0.0004665293100457497
CiPkt1ekb_E,0.9897307462241152
ITTlr3peK38,0.020397272217381808
s8oh4kDYt3E,0.0004531564152023082
5cjYO9272BY,0.9977845096848625
WcmqC_52404,0.004187233117519247
nxYQfmxiF-8,0.017443784965068872
mzKUqN4vH3k,0.002697992682216431
vbjKftKNUv0,0.0027463497788642846
oLPMHyDKQnQ,0.0023255216903416477
7o2eDzobS3s,0.013359567215730903
4jDqaqqvLVQ,0.9887212859104453
OXwG4LoZ3CM,0.9911604954358747
5-Eu5QrzGag,0.0005711640737761931
E7yWNxBA0NY,0.012818035430130832
0ccK49fwj1o,0.9366515660705097
EcSUGDDLKqo,0.00024011571996493581
qkXBnjfbIR0,0.9997424040606834
qy3LAwRuo6k,0.996333833878066
mXVEv8g2y8o,0.9953347980358109
Z1zOTX3uKcw,0.008434291325140553
BTyukY7Tb-U,0.0017111518671577813
_Ya9PYJRLmU,0.3760179927809505
uM2D-7BcDPY,0.008933108074371353
iaskbAjwh4w,0.7690780012451117
v_MHmB23Qes,0.9980136279611171
FjEhvn-gzS8,0.28541561334908194
9-zp7DOUSa4,0.773285103760882
GcVPsstt6lQ,0.960074734337919
76kVWkYoaKc,0.00044913964073314654
xswGyvlMvJQ,7.972004072975047e-05
CWk_lxDRXZg,0.2669020238864635
nhBOCaPnrE0,0.006430526439117354
UvZq4ApsVNo,0.968296356236258
KwV6rzffSLo,0.9975758883879018
oUlNqkYKRmA,0.00016788168728842657
ZatGvtKsLPI,0.00103108457716523
32Xc593-NII,0.14704263426977604
ctp5OzU0I4c,0.9836611803225502
hcfj5h_bGWI,0.06297723704598192
NrrbHWpROFM,0.055789524792172016
iMSMvQWI2P4,0.0066609399398027645
wFftnwMmMiA,0.9999315339224891
4WpbCiW4YZ0,0.9997276946638849
XTm2n99n6aM,0.010978268401056618
6TKsKTkl9jA,0.008135519977960918
OxbHUMFOxnk,0.02436467906737639
pYrPT2l-CQM,0.01592653374515696
U-_urtiBVvQ,0.9904156279755134
cjwLaIZUw4o,0.022859465327234808
C6stse_AFpQ,0.9906462910643634
fqC3qK22QZg,0.9946404757823619
vViUmqUrww8,0.9675105868570752
FxhFiPaJdFY,0.5757530888453765
j5KYXEYkoPA,0.0006384875358024006
2GfCAtKutOA,0.9912257352811127
7pPocr-Pfto,0.009488283349376314
XrdUXZ1icBc,0.9278125316035302
AH2YEmKENLk,0.021788545637446956
259QGi4PNAc,0.8645814960770909
hOfRuSw28l4,0.0037075741704894146
4ymnL9Y1A9Y,0.0051097345052113635
EOzdp31eHtc,0.008917469998416108
VkQxJl99gfg,0.9952105637494817
WlUSFD1qM_Y,0.9959926562455907
4eOIP-P4HXQ,0.003434924396952357
i1Ppn7Zq_zc,0.06806822459052757
kmvs4OZDqFM,0.001706691670992472
cUWjUGy_y0M,0.00016430719584569183
U6eIWvDKllk,0.41762467736216435
7CyRRHgz9E4,0.5545517730094564
gQby3qzwwQw,0.9900948676906227
-RRJMkzuqlQ,0.0020806203581102464
c7XLVNd99fU,0.0015196894802572466
ofcOcZ4a99U,0.0005969606916104992
ql3B5vv-B-g,0.9998253287671905
5eihlm59U4Q,0.008436961919668935
qDV4D9cqmAA,0.018071476562035498
Urx-eh-6YLg,0.001075056060826712
pcSMEG5Wdqg,0.10973486879339794
hN7T9y4m3qg,0.8967909794695351
krkLDF073_k,0.8862225818748475
CrWiG7dvZIg,0.04103109899745506
iaGeGqCEsJI,0.005340972870267181
Y2s64LfemLc,0.1831269848490242
toUZY1lkDKc,0.02013907000258592
aT3b4INWCAo,0.08957377201415087
zyYa2-HKxDE,0.9781197707893708
RhJr22ddzPM,0.9941026187291455
Rl8gLsg7d_0,0.0009950347627451634
JyqYZ-UTG7w,0.09270144427001258
UxcXLU1xnw4,0.9868897275074773
_8TpsohGbQQ,0.006959662543875389
VKvB5dwL9Qg,0.9280129549428182
n98PCxRsvwE,0.9937009299805679
EQTeF8RWoMg,0.991259861828798
LzHKfeV8_IE,0.999958279956823
bUTY_c6S3VI,0.014019418869341136
M5ZRPPe34R0,0.07662461243935834
R3SiRmZLFhc,0.06887646561978863
tPbEeh6nzLg,0.9994385025919721
2FGfxOMZoK4,0.41030079810423015
FyrUn8i_pH8,0.0074851412697234405
Rfv4A38BkcY,0.3070797129025956
8oYnpbB4HsE,0.9600131965434833
K3r7NucjGTE,0.9862848441381757
OTSNSA1XO1E,0.12047970492588933
c9-ilanl8dg,0.5486923643296102
dfD7GGotexs,0.999987537609615
Mrs-siZmviU,0.03613360604150078
89AAdV4lkag,0.9950634802271014
zy1pgd3eIOk,0.010013290595219625
4oliV6d_kN4,0.0012886523649435781
EIR2KR7Qt2k,0.001189442833150386
g-t2t6oBmrI,0.03925924065652451
GnlIJBRz3JI,0.00261929267451002
Auc5nWhuA8Q,0.003419235450642217
maUHK05OFy0,0.9935964302989546
mhfbL1nF32g,0.019502252967969036
C8I8uxb1Veo,0.0005149846597824283
Z-gZSzl9uX0,0.7679934198695778
EodzL5d9A78,0.9998642412924289
D_fChPuvQnM,0.0011473390682951263
BqBRvhsVNKM,0.9500015220538294
OvJ8Cgu-xbY,0.0003016998470069122
1LknL4xMO3M,0.008847087631556876
nZ-9wCYr698,0.0003037348615998514
S-NJ5GMSmvc,0.029107097978718518
ub1tbOjpSvs,0.7625313864402532
kPeuZwlaSkY,0.014367779181910388
d3nNOkKIBbQ,0.002534690149600572
TIX77_ZSboY,0.43378325321921274
Wfzv-cabWLU,0.006236250990257385
UrEcuHTzO3A,0.1054671329994572
flJI_IW5-jM,0.01095463149561899
Y9d_QPFIyWE,0.9779321406218529
up_pFUwhlOU,0.0032012343331259494
rz-K_ts17Oc,0.9998718144891843
hq5YMyeny84,0.014594842422166812
_Yl5QJ5FbMU,0.937450692620597
L4UMBsZwk-Q,0.0013230101101374694
c0-asX2FuPk,0.17819511269910493
l9yKYfvWMB4,0.999874751482574
VFKg_VX0nf8,0.9997377048956491
-l1eztcQKAw,0.04636282346762188
9R4qwSl7u2A,0.9972903106773265
OpaVr92qexM,0.9932799077005012
Yxp6ClbMlhE,0.0005276816391625312
t8aqk9cM-FQ,0.002065141116263762
70oARHTT63c,0.8652912547270099
Fihamhv6TJo,0.0010722879310812357
FHkt1s21eVA,0.0363814073476513
onNydeX34wk,0.942775093455553
THSEWtET5cQ,0.8896217983122741
C3b8jerdX2A,0.9707745393845351
wAFz-WuuJ4o,0.9891677605340459
oMmqKfmiDC0,0.011632563742598254
YEJ38Kh27N4,0.26182572500600443
g2Fq2-zUaO4,0.4494412716014532
bdCPo2GAXSE,0.9859655039682578
IN2OKigCe8c,0.9980025013074383
VYfk9AY59dE,0.005883672411414345
htmuNeT0_8M,0.9997181259214629
p32OC97aNqc,0.16547623410249165
Mtb2lUNEykI,0.00012118669486825271
KcWPqFhrna0,0.00019228849004348288
kY9d7K4MXDw,0.00529320650919263
R-dggjvgR_w,0.9813374747530845
Dm6_T2Atzuk,0.00961807863659069
FJmnucB-Wik,0.9911013768961202
ObLV4-Sfkyg,0.8235638573828779
VR-u1SD3HEs,0.9809769032302498
P4OF57vJwUg,0.9310295670083573
eqOD_60nLOI,0.021357587166173343
Jwo-2ljdpXk,0.0023447294267987706
riUy1sJqgvM,0.999532444017003
Xh8WqnBt8E4,0.41008668163583695
jBG8qw_2KvE,0.00017453976196193948
Z4Cp4bSTwFQ,0.09755515849351062
iwZ28tzXKRk,0.53816376162162
fZpo0Y14UwU,0.006355921958288819
STIRV-ZBOSw,0.956395589569399
XuGaYYdtZEc,0.01589728320965121
6yRsPPALSE0,0.9727407698230868
qEGAx0gxer4,0.0003161854250723849
en3jgnO6Pxs,0.9972568412997791
ZkbMZSs9SkM,0.1416189475051234
ns0EvV1hd_g,0.00016438063978868085
Qpy_z8mnBBE,0.9958932882112242
ajoJp0eo6Kk,0.31739581472352674
KGTL8rFxk_c,0.07794475765737047
cdhpPQr5xnU,0.9993138441597953
AaApDRI2C1o,0.9996545829344339
8ILx05DE7XE,0.0007737675841276825
4UAq0hu3CA8,0.0021599574445506377
Fn94fVXSch0,0.0024361640325094073
aHQ42pgXh6E,0.9965034983045352
STrTdm1cUCE,0.22041189790092958
UEfewQ0-YCM,0.0006598162387423017
fCOGueSYxME,0.12626737143707017
_OOCcxvETVg,0.9976544450832142
c8iyYjvNgmo,0.22403004646007096
GXAnvxEGiTA,0.4556040160340754
UZdqjHxo9o0,0.9973136590075057
zIyB8-aKSfI,0.22820902716251623
byb8WjknZxw,0.6215389026187708
J9ZQcJJBmj4,0.0009674557226838276
QxzevgLLaMI,0.00017142151552180466
X0LJpGBl0tE,0.9881642702601969
AyTKILuAzDc,0.9927323511312071
1QqZNlkUkN4,0.9952355365762658
3gVPJ9R6tA8,0.07372936733473522
Aa0FU2EIMZ4,0.9972988534552724
LuRuBVqk61A,0.9335813456145255
1uyZNb7V7Bs,0.5616262978456459
Iatpqn_pV1k,0.8906608507255156
KenV2bIQf1o,0.06349680390349972
HEYApdJDltQ,0.0056402831642754425
HV8TdUaplzI,0.05179080162099986
A0OoUDy1et4,0.9999885655589245
bgYoWcUZmDM,0.005275699431894185
OkA989YdFIg,0.06442663018333358
RJ44KbKJek0,0.9968942447086397
iDQOcUIz5PQ,0.9670190677277513
qxgJKGq6uwA,0.11841114083780585
wc-L04HbsvM,0.5394535970407772
Df9PxGUwi9Q,0.00403765684519622
zFROQ9U4kuE,0.0033651647055944226
ryLauoALvuM,0.7756353918956078
V0JWJOp2u2Q,0.008438269216858581
IMMwnXIhEIc,0.006979545547564277
P7BUo5gWeDE,0.9999853554928462
hSBFPqu6kpQ,0.20816209673124522
WTRH2JIPnd0,0.9559001154900211
NlcoTbqLOaw,0.5472452994733701
zFx-7l_jUPs,0.005058591004261929
B_VbEZndKwA,0.9971985261366191
A89nsi8jvx0,0.9883721235549122
qKJNKr7rXWk,0.02146620755237072
0DPHC547TJ8,0.027784317274298267
_D4kTqhXfew,0.02418839968971414
Y0-F3Q-39Sg,0.7837254690169189
QM-II8gdFCc,0.002925850155733791
zI5SOz-vTZ8,0.03441043301369327
pNOBs3c8Cz0,0.98986302077413
El3h3rjQdWM,0.9668970196966881
W4zX2_hpNOU,0.0036363502621367502
_4doKDSYLvs,0.9450695471677271
zv1ySnEmWwY,0.0036437533032765866
MVDR9JeJA6o,0.9996082239353752
CwZbOyP1ep0,0.0020869878388697465
XQXjJ353Yho,0.5981035693011079
XNUFx1nSs3k,0.017503706781298888
B8X__kC0pjI,0.9554803124373892
CV7DLq1wN0A,0.26298856694923034
aADZSIo4BuA,0.05288325563796435
BzqwqyvW_wM,0.9895148541234873
Mf5ytSQBg1A,0.8150166869776252
Tqd7YTwQAWs,0.12098010144619079
qIIUZUHMpao,0.0008756297677746774
rKW8_GrRAzQ,0.025676196083121605
13AMLEH6qXU,0.0009988806202244037
G_QyUROU9cE,0.10920431460940551
FRLV9WnpnuQ,0.01637452895200298
BCe-NWZEOVM,0.0076619758167365045
Ih7sLCzExYU,0.9900420253825828
SL30gbU5F3I,0.029135547906944868
35TJzkXuJ1w,0.002522433410770715
EKMXyhAK_VI,0.001107355644871623
VWRn3YRHGAM,0.000696087849469732
Do47Ww6pxvY,0.9989360010131008
XwhhEtyGMzM,0.03965171743809644
nVlmth89WQA,0.06551920897689743
AocPl31STvQ,0.04237174901434846
I04PFDkq0Cw,0.9952011426364425
GMf18ghyXMY,0.0008952337832763413
AGsqLzdDniw,0.0009648129438331247
mrLnNUCJ34A,0.0007902945353114512
KQ5BON0vnIU,0.9993587879247836
gARmdkNnzGE,0.021865919631389927
a_8hdvvXGN8,0.042085484340536244
WdGkP2ID5S4,0.999252839913764
lpwGlmTnPTs,0.00018322664882792277
DxmbqryhlGU,0.02652091533753645
AKZrCAcK1EQ,0.9201252244697716
uA8Q7O20utA,0.9916649175349138
XFMoSsad3YI,0.0007905556165972295
tqWABeEX7Bg,0.02079026346656649
E_k_YuELbYw,0.008814139066642785
EMw8pNpJLlA,0.06390196547638924
pbVghRdZCxY,0.0035517923392891088
Q4bL65-Ef2g,0.9975530795860608
LaVpG4TENr4,0.9981112281229929
86PXZd6Qt9I,0.19895704339123402
B9skA5Rp2Sc,0.004018002088311445
hMrESrAMqk0,0.4785715557745768
N_Hd5Ld_4Ms,0.0013963782661810273
QaNfXjnGcG8,0.00020829110976405677
Wtcq4hUciM0,0.09972119193838905
frNeSUlR8ZI,0.9804955991556746
TJrJev6Ec2o,0.001564663772974581
Wxa36SSZx8o,0.00632471889933163
NzfJh_JrKHI,0.003714851630428522
Wq04Kly8t-w,0.008745485435756201
dwemIEZ1VP4,0.917176357107971
YWpQDMEu2qc,0.9185477136802729
Jq4Pt1d1ZFo,0.021512248018969515
Lphn5qUNRoA,0.9775691462717481
-tv06vl4t5A,0.960245378136185
luUp1v1wJoI,0.004661070544786653
YJL4vEW0s0I,0.0009007530962997971
3fDjNipMPEQ,0.002911098824606553
Fu0NCH62iVI,0.9636654110372486
JRaTGGl71U8,0.9882534263195586
Ujy8TOYFqb4,0.39870885491585495
Mag1V-yRrF0,0.9796274103318754
uu50XVcVmdc,0.015636017203049097
P1-oIS_YByw,0.003657460771624828
GD8ojWJjv-A,0.940470882790795
vFlJzIeTPrs,0.0004805660497273236
E8LTVpTVHIU,0.9131250279323779
AiF3tOMHqUc,0.001054920587364496
1L7xiSWQU4w,0.03667969279812024
eQiossnV_E4,0.03807473256283941
_bjCXk9GP1Y,0.0004174429271501158
x-09y2AK5hA,0.9997392936876449
jzSfx_iO63Y,0.00450166947325746
TQMQvgurnRw,0.014212687730926373
B9doP1IgE54,0.006147021454247723
bPatTVFJyU8,0.5377722655061505
fQGQN4uZs5E,0.0007235901985311937
mSTHICFPkv8,0.0013244206239693055
Dvap8uNqh2g,0.757934363751072
Lb30PEc6a70,0.031366343718497856
9jkiIoHQ-Og,0.9996565271692452
cY6KAjqmoaY,0.12894538089060784
oOeikG4XSsE,0.16640570475527586
rmOLDsHfnvw,0.004685911569567296
vzJOMUqQMPo,0.0005793148283235279
tthkQZPufLk,0.45671944137368464
MMry-wMfBkc,0.00030650775848228926
6xlV_D4yJDc,0.0029487061152586504
3B0WbwAkByI,0.008510624582121911
P--7sSuEa5k,0.9994254432181691
DiV7Z_THBpc,0.001022758980055986
JBsin8hJecY,0.01651985299799675
OsvvjkfATWM,0.9958736385519666
_NDbOte9tZY,0.002152688259984197
4pUiO6uQU40,0.14229187113848404
ZXyJOxosVRo,0.9173150579618272
dWnTyIPNI-A,0.751593147535895
N0Xy2WLz_9I,0.07040195724327747
GvhlKpLarQQ,0.026984866781101798
7FHHtRuAz0s,0.23397374223453232
AkjSEMJ28hE,0.0611514059436478
yBVehT0fx1U,0.017134372645885614
QYcO_NK8gPs,0.002830738176552743
QMCypkZl2po,0.0014449001593380383
F-VDKvUhuLE,0.9812678274106528
